16.15,13.69,4.65,5.56,0.44,0.14
16.69,13.92,4.67,5.87,0.69,0.15
19.42,16.24,4.59,7.44,0.64,0.14
17.46,14.14,4.54,5.94,0.59,0.11
16.15,13.24,4.37,5.25,0.51,0.1
15.92,13.92,4.53,5.57,1.1,0.21
37.43,27.11,5.76,13.22,1.39,0.34
32.68,27.31,6.2,13.77,1.39,0.41
78.23,71.32,12.9,44.41,2.08,1.1
60.16,45.97,10.26,21.38,1.52,0.34
41.18,32.29,8.32,13.91,1.57,0.27
60.37,48.82,10.4,24.66,2.3,0.69
46,35.02,9.09,14.95,1.96,0.36
48.82,34.81,8.6,15.91,1.67,0.37
46.25,32.12,7.9,14.03,2.41,0.3
42.62,29.06,7.67,12.64,2.05,0.48
44.82,32.91,8.34,14.75,1.69,0.45
48.46,36.22,8.83,15.9,1.23,0.51
39.98,29.72,7.96,11.96,1.03,0.29
32.59,25.15,7.35,9.62,1.01,0.21
28.13,21.87,6.69,8.09,0.93,0.17
24.65,19,6.09,6.78,0.8,0.15
22.04,17.12,5.61,5.94,0.71,0.14
19.97,15.8,5.26,5.46,0.64,0.12
18.71,14.53,4.93,4.83,0.59,0.11
17.28,13.49,4.68,4.41,0.54,0.11
16.37,12.79,4.46,4.21,0.51,0.1
16.04,12.51,4.28,4.15,0.53,0.11
16.71,12.3,4.1,4.16,0.58,0.12
16.57,12.07,3.96,4.12,0.59,0.16
18.25,12.39,4.13,4.29,0.93,0.16
17.14,11.95,3.95,4.02,0.75,0.13
15.22,10.99,3.76,3.63,0.63,0.11
14.62,10.86,3.78,3.64,0.7,0.11
16.54,12.02,4.17,4.12,0.84,0.15
15.87,11.4,3.85,3.98,0.71,0.12
14.94,10.97,3.76,3.71,0.64,0.1
14.25,10.68,3.68,3.58,0.6,0.1
13.77,10.36,3.6,3.43,0.55,0.09
13.33,10.04,3.46,3.28,0.52,0.09
13.1,9.89,3.39,3.23,0.5,0.09
12.93,9.85,3.39,3.31,0.48,0.09
12.31,9.39,3.28,3.13,0.46,0.09
12.01,9.16,3.17,3.04,0.44,0.08
11.92,8.87,3.09,2.95,0.42,0.07
11.8,8.68,2.99,2.85,0.41,0.07
11.45,8.64,2.78,2.84,-9990,0.07
11.71,8.92,2.83,2.95,-9990,0.08
12.47,9.22,2.85,3.13,-9990,0.09
12.24,8.97,2.74,3.02,-9990,0.09
15.14,9.52,2.69,3.23,-9990,0.1
19.07,11.39,3.18,3.84,-9990,0.2
16.42,10.14,2.99,3.25,-9990,0.14
13.95,9.52,2.94,2.95,-9990,0.11
20.38,10.38,2.93,3.38,-9990,0.14
19,12.91,3.3,5.79,-9990,0.63
29.59,18.9,3.59,8.79,-9990,0.76
25.9,18.68,3.54,9.66,-9990,0.39
26.99,18.41,3.56,8.79,-9990,0.27
21.8,15.01,3.48,6.56,-9990,0.18
18.95,13.59,3.37,5.72,-9990,0.14
17.32,12.34,3.2,4.86,-9990,0.12
15.75,11.44,3.1,4.37,-9990,0.11
14.59,10.63,2.98,3.95,-9990,0.11
13.93,10.25,2.91,3.82,-9990,0.1
13.41,9.86,2.82,3.52,-9990,0.09
14.47,10,2.93,3.61,-9990,0.1
20.05,11.49,3.31,4.25,-9990,0.17
14.91,10.03,2.9,3.53,-9990,0.11
13.4,9.4,2.79,3.21,-9990,0.09
12.7,9.18,3,3.46,-9990,0.1
15.28,11.95,3.57,4.99,-9990,0.15
15.09,11.68,3.26,5.17,-9990,0.1
14.3,10.25,3.02,4,-9990,0.09
12.99,9.75,3.02,3.66,-9990,0.08
12.78,9.63,2.92,3.43,-9990,0.07
12.25,9.02,2.86,3.13,-9990,0.07
11.75,8.66,2.51,3.13,0.4,0.08
12.92,9.62,2.65,3.54,0.44,0.12
12.08,8.67,2.34,3.25,0.4,0.1
11.66,8.33,2.3,3.13,0.38,0.09
11.41,8.13,2.27,3.07,0.37,0.1
11.41,8.13,2.25,3.08,0.36,0.13
12.18,8.99,2.39,3.53,0.43,0.14
11.61,8.27,2.28,3.16,0.36,0.1
11.1,7.95,2.22,3,0.33,0.1
10.95,7.99,2.24,3.1,0.36,0.12
11.4,8.2,2.28,3.23,0.35,0.12
11.07,7.96,2.27,3.18,0.33,0.11
10.94,7.92,2.26,3.11,0.33,0.1
13.82,9.48,2.79,4.01,0.77,0.17
13.38,9.87,2.66,4.45,0.55,0.13
12.79,9.39,2.66,3.99,0.49,0.12
16.41,11.86,2.76,6.3,0.96,0.2
15.82,10.87,2.69,5.01,0.78,0.13
26.19,20.59,3.78,13.09,1.12,0.4
22.96,16.87,3.53,8.71,1.07,0.18
34.03,25.06,4.87,14.52,2.25,0.43
25.02,19.59,4.31,9.54,2.24,0.18
20.34,15.86,4,7.22,0.81,0.12
17.43,13.51,3.75,5.7,0.67,0.11
15.56,11.94,3.55,4.8,0.6,0.1
14.24,10.94,3.39,4.25,0.54,0.1
13.51,10.28,3.23,3.97,0.49,0.1
12.86,9.94,3.18,3.87,0.48,0.1
12.82,9.73,3.09,3.81,0.44,0.09
12.07,9.11,2.98,3.42,0.4,0.08
25.65,25.24,4.68,15.91,0.99,0.22
26.13,18.54,3.73,9.29,0.72,0.15
16.41,12.62,3.32,5.52,0.53,0.1
13.42,10.64,3.14,4.21,0.46,0.09
12.43,10.02,2.96,3.92,0.41,0.08
12,9.59,2.84,3.79,0.38,0.06
12.28,9.94,2.76,4.23,0.38,0.08
14.1,10.02,2.78,4.13,0.41,0.13
12.04,8.89,2.69,3.52,0.35,0.1
11.61,8.41,2.63,3.32,0.33,0.09
11.42,8.25,2.58,3.25,0.31,0.08
11.33,8.08,2.57,3.23,0.35,0.08
11.78,8.63,2.71,4.94,0.56,0.33
18.04,15.01,2.68,7.58,0.42,0.65
12.71,9.53,2.54,4.6,0.34,0.18
11.54,8.71,2.44,4.09,0.3,0.12
11.17,8.5,2.42,3.98,0.29,0.12
11.29,8.35,2.4,3.86,0.29,0.12
10.62,7.81,2.31,3.56,0.27,0.1
10.08,7.45,2.26,3.39,0.25,0.08
9.6,7.16,2.24,3.23,0.24,0.07
9.6,7.02,2.24,3.18,0.24,0.06
9.22,6.7,2.2,3.07,0.23,0.06
9.05,6.9,2.2,2.99,0.23,0.06
9.05,7.06,2.19,2.96,0.22,0.06
8.95,6.86,2.17,2.87,0.22,0.05
8.69,6.67,2.14,2.8,0.21,0.05
8.54,6.59,2.12,2.77,0.2,0.05
8.44,6.53,2.12,2.75,0.21,0.05
8.28,6.4,2.1,2.69,0.2,0.05
8.12,6.31,2.06,2.66,0.19,0.05
8.01,5.99,1.8,2.66,0.2,0.05
9,6.75,2.02,3.04,0.3,0.06
8.43,6.16,1.84,2.76,0.21,0.05
7.97,6.13,1.85,2.77,0.19,0.05
7.58,5.86,1.77,2.66,0.2,0.05
7.49,5.78,1.75,2.65,0.19,0.05
7.07,5.62,1.73,2.55,0.18,0.04
7.06,5.46,1.68,2.49,0.17,0.04
7.12,5.41,1.7,2.47,0.17,0.05
7,5.37,1.66,2.48,0.16,0.05
6.67,5.3,1.66,2.46,0.15,0.03
6.52,5.28,1.64,2.44,0.14,0.03
6.52,5.24,1.64,2.44,0.14,0.03
6.37,5.22,1.63,2.45,0.14,0.03
6.5,5.24,1.63,2.45,0.15,0.03
6.64,5.1,1.62,2.43,0.14,0.03
6.56,5.1,1.59,2.46,0.14,0.05
6.43,5.02,1.58,2.4,0.14,0.03
6.41,5,1.56,2.37,0.14,0.03
6.32,4.99,1.55,2.36,0.14,0.03
6.24,5.01,1.54,2.33,0.13,0.03
6.15,4.96,1.52,2.31,0.13,0.03
6.63,4.88,1.5,2.29,0.12,0.03
5.81,4.8,1.48,2.31,0.12,0.03
6.05,4.83,1.47,2.3,0.12,0.03
6.24,4.72,1.45,2.26,0.12,0.03
5.94,4.71,1.44,2.28,0.12,0.03
5.72,4.77,1.44,2.24,0.12,0.03
5.9,4.75,1.43,2.26,0.12,0.03
6.17,4.67,1.42,2.26,0.11,0.02
6.11,4.59,1.29,2.26,0.11,0.02
5.92,4.57,1.29,2.23,0.11,0.02
5.9,4.52,1.28,2.22,0.11,0.02
5.72,4.47,1.27,2.21,0.11,0.02
5.65,4.5,1.27,2.17,0.11,0.02
5.7,4.33,1.26,2.14,0.1,0.02
6.04,4.28,1.25,2.18,0.11,0.02
4.74,4.35,1.25,2.2,0.12,0.02
4.71,4.45,1.25,2.25,0.12,0.03
4.19,4.58,1.24,2.25,0.15,0.03
4.84,4.52,1.25,2.26,0.13,0.03
4.52,4.63,1.25,2.24,0.13,0.03
4.89,5.1,1.38,2.33,0.19,0.03
8.59,5.93,1.49,2.78,0.63,-9990
6.03,4.87,1.27,2.3,0.19,-9990
4.48,4.64,1.22,2.2,0.15,-9990
6.15,6.03,2.13,2.68,0.49,-9990
6.82,5.66,1.38,2.36,0.27,-9990
5.54,4.87,1.23,2.24,0.18,-9990
5.18,4.82,1.19,2.21,0.17,-9990
5.02,4.55,1.14,2.1,0.14,-9990
4.88,4.51,1.15,2.15,0.15,-9990
5.1,5.04,1.28,2.49,0.16,-9990
5.69,5.23,1.44,2.45,0.17,-9990
5.41,5.06,1.24,2.19,0.14,-9990
6.56,5.03,1.14,2.11,0.14,-9990
6.09,4.96,1.1,2.06,0.13,-9990
5.1,4.85,1.08,2.01,0.13,-9990
4.67,4.62,1.06,1.98,0.12,-9990
4.58,4.88,1.04,1.94,0.12,-9990
4.82,4.46,1.02,1.94,0.13,-9990
4.68,4.61,1.11,3.02,0.12,-9990
4.62,5.03,1.11,3.02,0.11,-9990
4.36,5.01,1.1,2.97,0.1,-9990
4.21,5.02,1.08,2.96,0.09,-9990
4.24,5.11,1.09,3.03,0.12,-9990
4.29,5.07,1.08,2.97,0.1,-9990
4.1,5.02,1.05,2.92,0.1,-9990
3.99,5.35,1.06,3.25,0.09,-9990
4.08,4.89,1.1,3.09,0.1,-9990
4.13,4.27,1.04,2.97,0.09,-9990
3.91,4.11,1.01,2.89,0.09,-9990
3.82,4.1,1,2.85,0.09,-9990
3.69,4.05,1,2.87,0.09,-9990
3.91,4.43,0.99,2.93,0.11,-9990
4.83,4.4,1.02,2.89,0.13,-9990
4.5,4.43,1.02,2.85,0.11,-9990
4.33,4.22,0.97,2.78,0.1,-9990
4.26,4.16,0.94,2.74,0.1,-9990
4.55,4.49,0.97,2.85,0.14,-9990
4.88,4.49,1.05,2.8,0.12,-9990
4.57,4.25,0.94,2.69,0.09,-9990
4.51,4.2,0.93,2.7,0.1,-9990
4.52,4.19,0.92,2.65,0.1,-9990
4.49,4.16,0.89,2.64,0.1,-9990
4.56,4.31,0.87,2.69,0.09,-9990
4.37,4.05,0.86,2.58,0.11,-9990
4.16,4.07,0.84,2.54,0.09,-9990
4.12,3.99,0.83,2.5,0.08,-9990
3.93,3.98,0.81,2.49,0.09,-9990
4.67,4.67,0.81,2.68,0.16,-9990
4.91,4.28,0.82,2.6,0.12,-9990
4.2,4.15,1.01,2.5,0.1,-9990
4,4.09,0.99,2.48,0.09,-9990
4.02,4.08,0.98,2.44,0.1,-9990
3.96,4.01,0.97,2.44,0.09,-9990
3.96,4.09,0.96,2.47,0.09,-9990
3.89,4.11,0.95,2.46,0.09,-9990
4,4.06,0.93,2.45,0.09,-9990
4.24,4.09,0.92,2.46,0.09,-9990
4.17,4.37,0.94,2.6,0.1,-9990
4.24,4.16,0.93,2.46,0.1,-9990
4.07,4.06,0.91,2.42,0.11,-9990
4.15,4.13,0.9,2.42,0.1,-9990
4.23,4.06,0.91,2.39,0.09,-9990
4.11,4.07,0.89,2.35,0.09,-9990
4.16,4.03,0.87,2.34,0.09,-9990
4.1,4.01,0.86,2.32,0.09,-9990
4.13,4.02,0.86,2.28,0.09,-9990
3.73,4.16,0.87,2.37,0.11,-9990
4.17,4.11,0.86,2.34,0.1,-9990
4.16,4.1,0.85,2.3,0.11,-9990
4.05,4.01,0.83,2.25,0.09,-9990
4.06,4.05,0.82,2.25,0.09,-9990
4.11,3.9,0.8,2.24,0.09,-9990
4.05,4.1,0.8,2.27,0.1,-9990
6.48,5.57,1.11,2.7,0.37,-9990
4.97,5.13,1.15,2.49,0.13,-9990
5.13,5.68,0.99,2.56,0.16,-9990
4.36,5.45,0.94,2.48,0.12,-9990
4.41,5.46,0.89,2.45,0.13,-9990
4.64,5.58,0.86,2.47,0.15,-9990
4.74,5.49,1.06,2.27,0.14,0.02
5.43,5.62,1.09,2.42,0.39,0.08
5.35,5.87,1.17,2.43,0.19,0.05
4.46,5.55,1.15,2.42,0.14,0.05
4.49,5.53,1.18,2.42,0.12,0.04
4.62,5.37,1.09,2.23,0.11,0.03
4.29,5.2,1.05,2.11,0.11,0.02
4.28,4.52,1.02,2.06,0.1,0.02
4.48,4.57,1.06,2.19,0.13,0.03
5.13,4.89,1.06,2.26,0.18,0.04
4.48,4.24,1.02,1.86,0.11,0.03
4.25,3.95,1,1.55,0.11,0.02
3.99,3.87,0.97,1.51,0.11,0.02
3.91,3.94,0.96,1.51,0.12,0.02
4.03,4.09,0.96,1.59,0.13,0.02
4.4,4.02,0.95,1.55,0.14,0.03
4.18,4.19,0.94,1.66,0.12,0.05
4.12,4.05,0.92,1.56,0.12,0.03
3.84,3.91,0.91,1.5,0.11,0.03
3.91,3.86,0.89,1.45,0.1,0.02
3.77,3.84,0.89,1.42,0.1,0.02
3.78,3.8,0.87,1.42,0.1,0.02
4,3.8,0.85,1.38,0.1,0.02
3.64,3.83,0.84,1.37,0.11,0.02
3.62,3.81,0.83,1.37,0.11,0.02
3.6,3.85,0.83,1.37,0.11,0.02
3.9,3.87,0.82,1.43,0.11,0.02
3.74,3.72,0.8,1.37,0.11,0.02
3.6,3.82,0.79,1.47,0.11,0.02
3.7,4.02,0.79,1.37,0.11,0.02
3.5,3.83,0.78,1.37,0.12,0.02
3.82,4.05,0.94,1.37,0.27,0.02
3.87,4.2,0.95,1.37,0.26,0.03
4.87,4.58,1.09,1.68,0.34,0.05
4.24,4.07,1.03,1.46,0.16,0.03
4.09,4.01,0.97,1.44,0.18,0.03
4.15,4.01,0.96,1.45,0.24,0.03
3.9,3.89,0.94,1.41,0.15,0.02
3.78,3.8,0.92,1.37,0.14,0.02
3.73,3.86,0.91,1.38,0.14,0.02
4,3.83,0.9,1.37,0.15,0.02
4.11,3.74,0.89,1.37,0.14,0.02
3.4,3.72,0.87,1.38,0.13,0.02
3.68,3.6,0.86,1.37,0.13,0.02
3.65,3.69,0.85,1.37,0.12,0.02
5.36,4.33,0.99,1.68,0.56,0.07
5.71,5.29,1.47,1.92,0.35,0.09
5.08,4.76,1.19,1.72,0.2,0.05
4.2,4.21,1.09,1.65,0.16,0.04
4.2,4.36,1.19,1.85,0.21,0.07
4.45,5.07,1.32,2.2,0.19,0.07
4.38,4.65,1.16,1.86,0.15,0.05
4.08,4.4,1.11,1.73,0.15,0.04
4.03,4.25,1.09,1.68,0.15,0.04
4.03,4.13,1.06,1.63,0.14,0.04
4.06,4.26,1.21,1.83,0.16,0.06
4.35,4.9,1.21,1.93,0.15,0.05
5.38,5.73,1.41,2.56,0.33,0.15
5.49,5.65,1.3,2.43,0.22,0.07
4.67,5.17,1.24,2.11,0.18,0.04
4.37,4.85,1.2,1.86,0.16,0.03
28.81,23.86,5.6,13.4,2.98,0.8
39.88,27.48,5.96,12.54,1.5,0.45
17.72,14.47,3.9,5.46,0.6,0.16
11.22,10.18,3.27,3.27,0.41,0.12
9.56,8.77,2.91,2.76,0.33,0.08
8.51,8.05,2.64,2.52,0.28,0.07
7.8,7.46,2.41,2.36,0.25,0.06
7.44,6.96,2.23,2.22,0.22,0.06
6.82,6.48,2.11,2.1,0.21,0.05
6.48,6.22,2.02,2.02,0.19,0.05
6.28,6,1.95,1.95,0.19,0.05
6.09,5.78,1.86,1.87,0.18,0.04
5.89,5.56,1.78,1.77,0.16,0.04
5.82,5.43,1.74,1.75,0.17,0.04
5.74,5.3,1.71,1.74,0.17,0.04
5.7,5.26,1.64,1.74,0.16,0.03
5.64,5.08,1.61,1.69,0.16,0.03
5.29,5.06,1.6,1.66,0.15,0.03
5.27,4.68,1.48,1.62,0.15,0.03
5.14,4.92,1.47,1.62,0.15,0.03
5.13,4.78,1.44,1.59,0.15,0.03
5.13,4.7,1.43,1.59,0.14,0.03
5.11,4.7,1.42,1.6,0.15,0.03
5.12,5.02,1.47,1.61,0.17,0.04
5.37,5.92,1.87,2.21,0.18,0.05
6.2,5.8,1.61,2.08,0.16,0.05
5.78,5.41,1.52,1.97,0.15,0.04
5.74,5.08,1.49,1.91,0.15,0.04
5.62,4.92,1.46,1.85,0.15,0.04
5.46,4.76,1.46,1.77,0.15,0.03
7.13,7.75,2.69,3.41,0.43,0.17
23.54,25.68,7.16,16.71,2.23,0.74
68.32,51.89,12.98,24.14,3.35,1.2
47.89,36.31,9.83,13.12,1.34,0.43
33.8,27.78,8.63,10.67,2,0.56
40.19,34.1,9.65,14.78,1.61,0.53
30.41,25.54,7.93,9.38,1.06,0.27
22.67,20.23,6.73,6.72,0.77,0.19
18.52,16.56,5.8,5.09,0.6,0.16
29.7,23.75,5.85,11.02,1.6,0.88
31.34,23.14,5.84,9.76,1.41,0.53
26.9,22.64,6.03,9.74,1,0.47
23.8,20.06,5.74,8.02,0.79,0.31
21.06,18.74,5.52,7.45,0.65,0.27
18.59,16.61,5.08,6.2,0.54,0.2
15.32,14.15,4.66,4.87,0.46,0.17
13.7,12.84,4.27,4.3,0.41,0.16
12.41,12.04,3.99,3.97,0.38,0.14
11.86,11.4,3.87,3.79,0.36,0.13
11.43,11.38,3.83,4.06,0.37,0.17
14.08,14.1,4.07,5.95,0.45,0.39
14.4,14.33,4.11,6,0.36,0.22
14.84,14.89,4.37,6.3,0.35,0.2
16.95,16.7,4.64,7.28,0.36,0.23
15.95,15.62,4.52,6.33,0.31,0.15
14.97,14.25,4.25,5.51,0.28,0.12
13.71,13.46,4.13,5.22,0.29,0.12
13.76,12.93,3.91,4.93,0.28,0.12
12.71,11.82,3.69,4.42,0.26,0.11
11.93,11.21,3.47,4.29,0.21,0.08
11.09,10.62,3.26,4.06,0.22,0.08
10.69,10.22,3.11,3.89,0.23,0.08
10.32,9.87,3.12,3.74,0.21,0.07
10.02,9.51,3.02,3.67,0.22,0.07
9.73,9.28,2.93,3.61,0.22,0.07
9.61,9.13,2.84,3.6,0.22,0.08
9.46,8.84,2.74,3.53,0.22,0.07
9.39,8.84,2.69,3.6,0.25,0.1
11.05,10.69,2.72,4.93,0.36,0.3
12.25,11.03,2.69,5.15,0.37,0.4
11.19,10.2,2.63,4.54,0.33,0.22
11.1,10.03,2.62,4.43,0.32,0.2
11.4,10.49,2.69,4.91,0.37,0.2
21.14,19.83,5.47,10.68,1.58,0.66
26.01,21.54,5.17,9.82,0.93,0.32
18.77,16.76,4.63,7.13,0.62,0.21
16.39,14.73,4.15,6.14,0.5,0.17
14.13,13.09,3.81,5.45,0.44,0.15
13.65,12.35,3.56,5.09,0.43,0.14
13.33,11.85,3.37,4.87,0.41,0.13
12.81,10.94,3.2,4.5,0.37,0.13
11.79,10.42,3.04,4.24,0.34,0.13
11.35,10.19,3,4.13,0.36,0.13
11.49,10.06,2.94,4.04,0.36,0.13
10.57,9.55,2.85,3.87,0.34,0.12
11.01,9.59,2.89,3.85,0.37,0.12
10.19,8.98,2.69,3.62,0.33,0.1
9.77,8.56,2.6,3.47,0.3,0.1
9.44,8.36,2.55,3.36,0.29,0.09
9.26,8.3,2.49,3.3,0.28,0.08
9.01,8.19,2.45,3.26,0.28,0.08
8.93,7.86,2.43,3.13,0.25,0.07
8.59,7.62,2.37,3.03,0.24,0.07
8.53,7.49,2.4,2.95,0.23,0.07
8.18,7.3,2.29,2.9,0.23,0.06
7.95,7.03,2.17,2.83,0.22,0.06
7.76,6.94,2.18,2.75,0.21,0.06
7.71,6.83,2.14,2.7,0.21,0.06
7.87,6.35,2.09,2.36,0.2,0.06
7.41,5.95,2.06,2.06,0.19,0.05
7.34,5.83,2.04,2.03,0.2,0.05
7.53,5.87,2.02,2.07,0.22,0.05
8.89,6.87,2.11,2.71,0.46,0.1
9.44,7.1,2.03,2.75,0.36,0.14
8.17,6.37,1.94,2.43,0.28,0.11
7.89,6.09,1.92,2.31,0.27,0.1
7.65,5.91,1.88,2.21,0.25,0.1
9.74,7.38,2.04,3.21,0.62,0.17
9.52,6.98,1.97,2.83,0.45,0.15
8.47,6.38,1.89,2.5,0.36,0.1
7.84,6.1,1.85,2.3,0.31,0.08
8.1,6.7,2.04,2.69,0.37,0.08
8.82,7.02,2.03,2.82,0.37,0.1
8.23,6.54,1.94,2.59,0.31,0.08
8.08,6.49,2.04,2.62,0.3,0.12
10.37,8.92,3.24,4.34,0.64,0.32
15.8,13.73,4.14,5.96,0.83,0.17
13.48,11.27,3.5,4.48,0.54,0.12
12.14,10.19,3.18,3.87,0.45,0.1
11.48,9.55,3.03,3.61,0.4,0.08
10.74,8.6,2.83,3,0.36,0.08
9.76,7.91,2.72,2.64,0.34,0.07
9.51,7.64,2.57,2.55,0.32,0.07
9.3,7.5,2.48,2.57,0.3,0.08
9.12,7.27,2.4,2.49,0.28,0.08
8.76,6.87,2.3,2.34,0.27,0.07
8.63,6.45,2.26,2.23,0.25,0.07
8.46,6.43,2.22,2.27,0.23,0.07
8.62,6.37,2.26,2.24,0.25,0.08
8.31,6.12,2.15,2.13,0.22,0.08
7.68,5.95,2.08,2.11,0.22,0.07
7.82,5.73,2.02,1.91,0.22,0.06
7.9,5.68,2,1.94,0.22,0.06
7.86,5.43,1.97,1.89,0.21,0.05
7.89,5.64,2.05,2.07,0.25,0.06
8.73,6.48,2.51,2.27,0.27,0.08
8.35,6.1,2.25,2.09,0.22,0.08
7.89,5.78,2.12,1.92,0.21,0.07
7.7,5.74,2.08,1.87,0.21,0.06
7.75,5.79,2.04,1.82,0.21,0.06
7.6,5.52,2.01,1.79,0.2,0.05
7.52,5.08,1.97,1.74,0.19,0.05
7.15,5.06,1.92,1.71,0.2,0.05
7.03,4.92,1.88,1.67,0.19,0.04
6.86,4.91,1.87,1.69,0.19,0.04
6.74,5,1.85,1.73,0.18,0.04
6.88,4.91,1.82,1.71,0.18,0.04
6.88,4.84,1.81,1.68,0.18,0.04
6.73,4.81,1.78,1.71,0.18,0.04
5.78,4.69,1.76,1.63,0.17,0.04
5.58,4.61,1.73,1.61,0.17,0.04
5.31,4.6,1.72,1.63,0.17,0.04
5.23,4.74,1.63,1.66,0.18,0.04
5.8,5.02,1.69,1.76,0.2,0.05
6.53,5.67,2.08,2.18,0.23,0.05
6.72,5.78,1.96,2.38,0.18,0.06
6.46,5.49,1.91,2.23,0.17,0.08
7.23,6.66,2.04,3.25,0.17,0.13
7.13,6.08,1.92,2.93,0.16,0.08
7.04,6.35,1.97,2.84,0.15,0.08
6.87,6.2,1.87,2.86,0.19,0.1
7.22,7,1.87,3.53,0.15,0.14
6.63,6.32,1.78,3,0.15,0.08
6.78,6.32,1.79,3.04,0.16,0.07
6.5,5.91,1.76,2.74,0.14,0.05
6.23,5.61,1.69,2.56,0.14,0.05
6.23,5.98,1.79,2.63,0.15,0.06
6.14,5.51,1.71,2.33,0.14,0.05
5.87,5.19,1.65,2.24,0.13,0.05
5.69,4.97,1.63,2.01,0.13,0.05
6,5.11,1.69,2.13,0.16,0.05
6.5,5.52,1.82,2.28,0.16,0.05
5.83,5.06,1.69,1.95,0.13,0.04
5.44,4.7,1.63,1.73,0.13,0.04
5.39,4.59,1.6,1.66,0.12,0.04
5.17,4.46,1.59,1.6,0.12,0.04
6.16,5.05,1.74,1.84,0.18,0.05
5.87,4.78,1.63,1.67,0.13,0.05
5.51,4.52,1.54,1.61,0.12,0.04
5.25,4.44,1.53,1.6,0.12,0.03
7.56,7.2,2.03,3.19,0.21,0.22
7.33,6.28,1.71,2.55,0.14,0.14
6.5,5.71,1.65,2.15,0.13,0.07
6.14,5.63,1.44,2.17,0.13,0.08
6.52,5.92,1.51,2.3,0.16,0.14
6.86,6.07,1.49,2.38,0.13,0.11
6.23,5.71,1.42,2.14,0.12,0.07
6.07,5.47,1.39,2.01,0.11,0.05
5.7,5.16,1.36,1.87,0.1,0.04
5.58,4.95,1.35,1.84,0.1,0.04
5.14,4.79,1.31,1.73,0.09,0.04
4.94,4.68,1.3,1.7,0.09,0.04
4.85,4.53,1.29,1.6,0.09,0.03
4.68,4.51,1.29,1.58,0.09,0.03
4.62,4.58,1.28,1.56,0.09,0.03
4.7,4.49,1.27,1.52,0.09,0.03
4.76,4.3,1.26,1.48,0.09,0.03
4.32,4.42,1.26,1.47,0.09,0.03
4.42,4.54,1.29,1.5,0.11,0.03
4.77,4.68,1.3,1.57,0.14,0.03
4.49,4.49,1.27,1.49,0.1,0.03
4.56,4.41,1.28,1.46,0.11,0.03
4.41,4.32,1.26,1.41,0.1,0.03
4.16,4.35,1.26,1.39,0.09,0.03
4.19,4.26,1.27,1.37,0.08,0.03
4.16,4.2,1.26,1.37,0.08,0.03
4.19,4.09,1.24,1.37,0.08,0.03
4.17,4.11,1.24,1.37,0.08,0.02
3.99,4.16,1.22,1.37,0.07,0.03
3.95,4.04,1.12,1.37,0.07,0.02
4.02,4.04,1.23,1.37,0.06,0.02
3.84,4.06,1.21,1.37,0.06,0.02
3.69,3.99,1.2,1.37,0.06,0.02
3.51,3.99,0.43,1.11,0.06,0.02
3.98,4.01,0.43,1.08,0.06,0.02
4.06,4.03,0.44,1.08,0.06,0.02
4.24,4.05,0.44,1.09,0.06,0.03
4.09,3.94,0.44,1.08,0.06,0.02
3.84,3.9,0.44,1.04,0.06,0.02
4.17,3.88,0.45,1.15,0.06,0.02
4.54,4.35,0.45,1.6,0.06,0.02
4.93,4.41,0.46,1.6,0.06,0.02
4.7,4.41,0.47,1.59,0.06,0.02
4.45,4.35,0.47,1.56,0.06,0.02
6.18,4.74,0.51,1.77,0.15,0.02
4.63,4.61,0.5,1.71,0.08,0.02
4.43,4.24,0.49,1.57,0.07,0.02
4.76,4.29,0.51,1.64,0.07,0.03
4.35,4.19,0.52,1.58,0.08,0.03
4.09,4.14,0.51,1.54,0.06,0.03
3.9,4.08,0.51,1.57,0.06,0.02
4.04,4,0.57,1.65,0.07,0.02
3.99,4.05,0.56,1.62,0.06,0.02
3.9,3.87,0.54,1.62,0.06,0.02
3.99,3.77,0.54,1.59,0.05,0.02
3.66,4.25,0.54,1.54,0.05,0.02
4.05,4.46,0.54,1.55,0.05,0.02
3.96,4.43,0.55,1.51,0.05,0.02
4.11,4.44,0.57,1.5,0.06,0.02
4.06,4.41,0.57,1.5,0.05,0.02
3.84,4.38,0.58,1.48,0.05,0.02
3.93,4.33,0.58,1.49,0.05,0.02
4.01,4.32,0.63,1.48,0.05,0.02
4.18,4.35,0.63,1.49,0.05,0.02
3.98,4.33,0.35,1.5,0.06,0.02
4.08,4.36,0.37,1.52,0.06,0.02
4.06,4.36,0.37,1.53,0.06,0.02
4.12,4.29,0.36,1.46,0.05,0.02
4.03,4.2,0.36,1.48,0.05,0.02
4.03,4.16,0.36,1.44,0.05,0.02
3.96,3.78,0.37,1.45,0.05,0.02
3.81,3.46,0.37,1.44,0.05,0.02
3.62,3.19,0.37,1.43,0.05,0.02
3.43,3.13,0.36,1.42,0.05,0.02
3.39,3.16,0.36,1.4,0.05,0.01
3.39,3.08,0.36,1.42,0.04,0.01
3.34,3.04,0.36,1.35,0.05,0.02
3.37,3.27,0.36,1.41,0.05,0.02
3.39,3.26,0.37,1.41,0.05,0.02
3.56,2.77,0.37,1.39,0.05,0.02
3.19,2.93,0.36,1.4,0.04,0.01
3.21,3.09,0.36,1.35,0.05,0.01
3.01,3.08,0.36,1.39,0.04,0.01
3.24,3.15,0.36,1.39,0.04,0.01
